third, 1, 0, 1, 6, 1, 0, 0
near, 1, 0, 9, 12, 0, 0, 0
claustrophobic, 1, 0, 5, 10, 0, 0, 0
logic, 1, 0, 5, 9, 0, 0, 0
past, 1, 0, 9, 22, 1, 0, 0
without, 1, 0, 9, 16, 0, 0, 0
streak, 1, 0, 6, 17, 0, 0, 0
any, 1, 0, 3, 6, 0, 0, 0
system, 1, 0, 20, 26, 0, 0, 0
same, 1, 0, 6, 8, 0, 0, 0
himself, 1, 0, 4, 7, 0, 0, 0
sincere, 1, 0, 5, 10, 1, 0, 0
storylines, 1, 0, 1, 6, 0, 0, 0
really, 1, 0, 16, 22, 0, 0, 0
other, 1, 0, 7, 15, 0, 0, 0
keeps, 1, 0, 10, 18, 0, 0, 0
duty, 1, 0, 18, 19, 0, 0, 0
further, 1, 0, 7, 14, 0, 0, 0
really, 1, 0, 9, 12, 0, 0, 0
anybody, 1, 0, 17, 19, 0, 0, 0
read, 1, 0, 12, 15, 0, 0, 0
edit-obsessed, 1, 0, 0, 20, 0, 0, 0
growth, 1, 0, 7, 10, 1, 0, 0
collective, 1, 0, 6, 22, 0, 0, 0
While, 1, 1, 0, 5, 0, 0, 0
"Monsters, 1, 0, 0, 1, 0, 0, 0
computer, 1, 0, 5, 7, 0, 1, 0
incredible, 1, 0, 10, 13, 0, 0, 0
man, 1, 0, 8, 9, 0, 0, 0
watch, 1, 0, 9, 12, 0, 0, 0
arms, 1, 0, 8, 11, 1, 0, 0
focus, 1, 0, 6, 12, 0, 1, 0
builds, 1, 0, 4, 12, 0, 0, 0
up, 1, 0, 4, 24, 1, 0, 0
movements, 1, 0, 1, 14, 1, 0, 0
way, 1, 0, 6, 16, 0, 0, 0
There, 1, 1, 0, 26, 1, 0, 0
relationship, 1, 0, 16, 21, 0, 0, 0
"It's, 1, 0, 1, 5, 0, 1, 0
rounded, 1, 0, 3, 8, 0, 1, 0
terribly, 1, 0, 4, 10, 0, 0, 0
task, 1, 0, 5, 6, 0, 0, 0
go, 1, 0, 7, 10, 0, 1, 0
New, 1, 1, 28, 31, 0, 0, 0
While, 1, 1, 0, 9, 0, 0, 0
way, 1, 0, 20, 29, 0, 0, 0
emerge, 1, 0, 2, 3, 0, 0, 0
rushing, 1, 0, 6, 11, 0, 0, 0
scared, 1, 0, 17, 18, 0, 0, 0
up, 1, 0, 4, 14, 0, 0, 0
indeed, 1, 0, 4, 14, 0, 0, 0
containing, 1, 0, 1, 6, 0, 0, 0
job, 1, 0, 5, 20, 0, 0, 0
masturbatory, 1, 0, 0, 1, 0, 0, 0
room, 1, 0, 32, 33, 0, 0, 0
developing, 1, 0, 0, 3, 0, 0, 0
composed, 1, 0, 2, 11, 0, 1, 0
feel, 1, 0, 7, 15, 0, 0, 0
fantastic, 1, 0, 2, 3, 0, 0, 0
nominee, 1, 0, 10, 11, 0, 0, 0
hours, 1, 0, 15, 19, 0, 0, 0
repeated, 1, 0, 7, 12, 0, 0, 0
flat, 1, 0, 4, 14, 0, 0, 0
same, 1, 0, 5, 10, 0, 0, 0
loads, 1, 0, 3, 5, 0, 1, 0
looked, 1, 0, 3, 25, 0, 0, 0
admit, 1, 0, 1, 12, 0, 0, 0
review, 1, 0, 18, 27, 0, 0, 0
falling, 1, 0, 27, 33, 0, 0, 0
especially, 1, 0, 6, 16, 0, 1, 0
"all, 1, 0, 4, 31, 1, 0, 0
ghetto, 1, 0, 8, 22, 0, 0, 0
create, 1, 0, 17, 25, 0, 0, 0
miss, 1, 0, 2, 4, 0, 0, 0
work, 1, 0, 27, 29, 0, 0, 0
writing, 1, 0, 21, 22, 0, 0, 0
because, 1, 0, 0, 5, 0, 0, 0
perfect, 1, 0, 3, 5, 0, 1, 0
little, 1, 0, 2, 8, 0, 0, 0
well, 1, 0, 17, 18, 0, 0, 0
now, 1, 0, 2, 22, 0, 0, 0
priest, 1, 0, 5, 12, 0, 0, 0
screenwriters, 1, 0, 1, 6, 0, 0, 0
spoil, 1, 0, 14, 22, 0, 0, 0
late, 1, 0, 2, 12, 0, 0, 0
boulder, 1, 0, 14, 23, 1, 0, 0
survivors, 1, 0, 6, 17, 0, 0, 0
moment, 1, 0, 6, 13, 0, 0, 0
I've, 1, 1, 10, 12, 0, 0, 0
surface, 1, 0, 7, 8, 0, 0, 0
Perhaps, 1, 1, 0, 11, 0, 0, 0
you've, 1, 0, 1, 12, 0, 0, 0
she, 1, 0, 2, 31, 0, 0, 0
wormy, 1, 0, 1, 2, 0, 0, 0
ultimately, 1, 0, 0, 9, 0, 0, 0
simply, 1, 0, 6, 17, 0, 0, 0
defusing, 1, 0, 15, 22, 0, 0, 0
adversaries, 1, 0, 2, 18, 1, 0, 0
toward, 1, 0, 6, 9, 0, 0, 0
routine, 1, 0, 3, 7, 0, 0, 0
doubt, 1, 0, 5, 26, 0, 0, 0
steely, 1, 0, 6, 8, 0, 0, 0
opening, 1, 0, 2, 16, 0, 0, 0
partner, 1, 0, 3, 5, 0, 0, 0
Mr, 1, 1, 10, 11, 0, 0, 0
slept, 1, 0, 8, 12, 0, 0, 0
cause, 1, 0, 7, 20, 0, 1, 0
amazing, 1, 0, 1, 2, 0, 0, 0
won, 1, 0, 2, 6, 0, 0, 0
men, 1, 0, 14, 19, 0, 0, 0
regard, 1, 0, 8, 9, 0, 0, 0
thought, 1, 0, 11, 14, 0, 0, 0
got, 1, 0, 6, 10, 0, 0, 0
hate, 1, 0, 2, 9, 0, 0, 0
character, 1, 0, 3, 9, 0, 0, 0
cinematography, 1, 0, 1, 4, 1, 0, 0
However, 1, 1, 0, 1, 0, 0, 0
fair, 1, 0, 3, 15, 0, 0, 0
classic, 1, 0, 4, 5, 0, 0, 0
we've, 1, 0, 5, 13, 0, 0, 0
awaiting, 1, 0, 0, 4, 0, 0, 0
ideas, 1, 0, 22, 23, 0, 0, 0
violence, 1, 0, 6, 7, 0, 0, 0
"you, 1, 0, 0, 2, 0, 0, 0
create, 1, 0, 9, 22, 0, 0, 0
minded, 1, 0, 3, 4, 0, 0, 0
give, 1, 0, 2, 11, 0, 0, 0
roof, 1, 0, 15, 33, 0, 0, 0
DVD, 1, 1, 11, 12, 0, 0, 0
touch, 1, 0, 7, 10, 0, 0, 0
day, 1, 0, 23, 32, 0, 0, 0
wacky, 1, 0, 4, 5, 0, 1, 0
those, 1, 0, 11, 15, 0, 0, 0
normals, 1, 0, 6, 7, 0, 1, 0
perfection, 1, 0, 5, 6, 0, 1, 0
characters, 1, 0, 1, 5, 0, 0, 0
films, 1, 0, 17, 18, 0, 0, 0
suited, 1, 0, 3, 6, 0, 0, 0
frightening, 1, 0, 2, 5, 0, 1, 0
darker, 1, 0, 0, 21, 1, 0, 0
especially, 1, 0, 18, 22, 0, 0, 0
polished, 1, 0, 12, 16, 1, 0, 0
souls, 1, 0, 20, 25, 0, 0, 0
exactly, 1, 0, 5, 15, 0, 0, 0
job, 1, 0, 3, 8, 0, 0, 0
serves, 1, 0, 1, 9, 0, 0, 0
Lego, 1, 1, 8, 10, 0, 0, 0
uncomfortably, 1, 0, 4, 9, 0, 0, 0
semi, 1, 0, 7, 10, 0, 0, 0
quiet, 1, 0, 29, 30, 0, 0, 0
wondering, 1, 0, 0, 12, 0, 0, 0
perfect, 1, 0, 2, 3, 0, 0, 0
sentence, 1, 0, 9, 10, 0, 0, 0
methodical, 1, 0, 13, 16, 1, 0, 0
mess, 1, 0, 6, 14, 0, 0, 0
praise, 1, 0, 6, 9, 0, 0, 0
economic, 1, 0, 11, 20, 0, 0, 0
liked, 1, 0, 1, 8, 0, 0, 0
category, 1, 0, 21, 24, 0, 0, 0
Enigma, 1, 1, 12, 13, 0, 0, 0
first, 1, 0, 16, 18, 0, 0, 0
any, 1, 0, 7, 9, 0, 0, 0
reviewer, 1, 0, 9, 14, 0, 0, 0
keeps, 1, 0, 8, 16, 0, 0, 0
how, 1, 0, 11, 20, 0, 0, 0
possible, 1, 0, 6, 9, 0, 0, 0
ethical, 1, 0, 18, 20, 0, 0, 0
too, 1, 0, 3, 8, 0, 0, 0
certain, 1, 0, 5, 38, 0, 0, 0
take, 1, 0, 0, 3, 0, 0, 0
job, 1, 0, 6, 26, 0, 0, 0
visible, 1, 0, 15, 20, 0, 0, 0
changed, 1, 0, 6, 16, 0, 0, 0
apart, 1, 0, 5, 18, 1, 0, 0
already, 1, 0, 9, 17, 0, 0, 0
our, 1, 0, 9, 11, 0, 0, 0
need, 1, 0, 5, 15, 0, 0, 0
Division, 1, 1, 16, 29, 0, 0, 0
especially, 1, 0, 5, 6, 0, 0, 0
Arrested, 1, 1, 5, 10, 0, 1, 0
explosive, 1, 0, 16, 33, 0, 0, 0
human, 1, 0, 3, 12, 0, 0, 0
inventive, 1, 0, 4, 6, 0, 0, 0
writing, 1, 0, 2, 8, 1, 0, 0
alone, 1, 0, 9, 32, 0, 0, 0
display, 1, 0, 8, 19, 0, 0, 0
Mexican-Indian, 1, 1, 2, 6, 0, 0, 0
merely, 1, 0, 3, 10, 0, 1, 0
done, 1, 0, 1, 2, 0, 0, 0
first, 1, 0, 3, 13, 0, 0, 0
society, 1, 0, 21, 22, 0, 1, 0
left, 1, 0, 7, 9, 0, 0, 0
home, 1, 0, 20, 22, 0, 0, 0
BitTorrent, 1, 1, 8, 9, 0, 1, 0
right, 1, 0, 8, 10, 0, 0, 0
felt, 1, 0, 8, 14, 0, 0, 0
unravels, 1, 0, 14, 15, 0, 0, 0
feels, 1, 0, 1, 12, 0, 0, 0
going, 1, 0, 8, 12, 0, 0, 0
try, 1, 0, 3, 4, 0, 0, 0
accommodate, 1, 0, 26, 29, 0, 1, 0
sure, 1, 0, 2, 14, 0, 0, 0
draws, 1, 0, 8, 16, 0, 0, 0
multitudes, 1, 0, 5, 9, 0, 1, 0
actors, 1, 0, 2, 13, 0, 0, 0
bright, 1, 0, 4, 7, 0, 0, 0
help, 1, 0, 15, 20, 0, 1, 0
meaning, 1, 0, 22, 23, 0, 0, 0
doubts, 1, 0, 10, 26, 1, 0, 0
union, 1, 0, 20, 24, 0, 0, 0
talk, 1, 0, 1, 4, 0, 0, 0
wanders, 1, 0, 4, 22, 0, 0, 0
human, 1, 0, 5, 18, 0, 0, 0
really, 1, 0, 35, 51, 0, 0, 0
than, 1, 0, 5, 8, 0, 0, 0
failed, 1, 0, 2, 17, 0, 0, 0
sense, 1, 0, 9, 17, 0, 0, 0
second, 1, 0, 13, 18, 0, 0, 0
those, 1, 0, 0, 22, 0, 0, 0
critic, 1, 0, 3, 11, 0, 0, 0
horrors, 1, 0, 15, 23, 0, 0, 0
most, 1, 0, 1, 8, 0, 0, 0
shots, 1, 0, 4, 8, 1, 0, 0
shark, 1, 0, 1, 2, 0, 0, 0
yesterday, 1, 0, 3, 4, 0, 0, 0
far, 1, 0, 6, 8, 0, 0, 0
money, 1, 0, 8, 14, 0, 0, 0
most, 1, 0, 8, 12, 0, 0, 0
walk, 1, 0, 19, 22, 0, 1, 0
take, 1, 0, 9, 15, 0, 1, 0
regrettably, 1, 0, 19, 35, 0, 0, 0
